recipeId,ingredientDescription
10851,balsamic vinegar
10851,biscuits
10851,black peppercorns
10851,brown sugar
10851,butter
10851,buttermilk
10851,fresh basil leaves
10851,grated nutmeg
10851,ham
10851,preserves
10851,salt
10851,serrano chile
10851,sweet potatoes
10851,vegetable oil
10851,yellow mustard
10852,chocolate sandwich cookies
10852,frozen whip top
10852,fudge topping
10852,melted butter
10852,vanilla ice cream
10853,carrots
10853,chili paste
10853,cucumber
10853,deli ham
10853,fresh cilantro
10853,jicama
10853,pepper
10853,red onion
10853,salt
10853,sandwich rolls
10853,seasoned rice vinegar
10853,shredded cabbage
10854,candy
10854,chocolate sandwich cookies
10854,coconut extract
10854,cream cheese
10854,melted butter
10854,pound cake
10854,whipped topping
10855,fresh lemon juice
10855,milk
10855,olive oil
10855,olives
10855,onion
10855,potatoes
10855,roe
10855,white sandwich bread
10856,cream cheese
10856,extra-virgin olive oil
10856,fresh basil
10856,fresh flat leaf parsley
10856,fresh lemon juice
10856,fresh tarragon
10856,fresh thyme
10856,garlic cloves
10856,ground black pepper
10856,kosher salt
10856,mushrooms
10856,white sandwich bread
10857,all-purpose flour
10857,bay leaf
10857,black forest ham
10857,butter
10857,chopped fresh chives
10857,ground nutmeg
10857,gruyere cheese
10857,melted butter
10857,milk
10857,white sandwich bread
10858,butter
10858,buttermilk
10858,self rising flour
10858,vegetable oil
10859,dressing
10859,goat cheese
10859,kalamata
10859,roast red pepper
10859,romaine lettuce
10859,sandwich wraps
10860,chocolate sandwich cookies
10860,cornstarch
10860,eggs
10860,heavy cream
10860,milk
10860,sugar
10860,unsalted butter
10860,vanilla extract
10861,all-purpose flour
10861,black pepper
10861,ham
10861,milk
10861,mushrooms
10861,salt
10861,seasoning
10861,sour cream
10861,unsalted butter
10861,white sandwich bread
10862,fruit
10862,nutella
10862,peanut butter
10862,powdered sugar
10862,sandwich wraps
10863,butter
10863,chocolate sandwich cookies
10863,cool whip
10863,cream cheese
10863,instant pudding
10863,milk
10863,miniatur peanut butter cup
10863,peanut butter cup
10863,powdered sugar
10864,boneless pork loin roast
10864,bottl chili sauc
10864,onion
10864,pepper
10864,root beer
10864,salt
10864,sandwich buns
10865,asparagus spears
10865,sandwich
10865,spring onions
10865,teriyaki sauce
10866,cooking spray
10866,ground pepper
10866,grouper
10866,malt vinegar
10866,nonfat buttermilk
10866,salt
10866,white sandwich bread
10866,yellow cornmeal
10867,avocado
10867,cilantro leaves
10867,coarseley ground black pepper
10867,garlic
10867,habanero
10867,lime
10867,mango
10867,red bell pepper
10867,red onion
10867,salt
10868,amaranth seeds
10868,beets
10868,candied pineapple
10868,chicken bouillon granules
10868,chopped fresh chives
10868,cider vinegar
10868,dried oregano
10868,fresh tarragon
10868,jicama
10868,red cabbage
10868,red onion
10868,safflower oil
10868,soy sauce
10868,spinach
10868,vegetable oil
10868,white sandwich bread
10869,catsup
10869,ground beef
10869,hot sauce
10869,sandwich buns
10869,sugar
10869,vinegar
10869,water
10869,worcestershire sauce
10870,butter
10870,coarse salt
10870,ground black pepper
10870,ground chuck
10870,ground sirloin
10870,lettuce leaves
10870,onion
10870,sandwich bread
10870,sauce
10870,tomatoes
10871,butter
10871,chocolate chip ice cream
10871,chocolate sandwich cookies
10871,chocolate syrup
10871,cream
10871,sugar
10872,anjou pears
10872,blue cheese
10872,bread crumbs
10872,chopped walnuts
10872,eggs
10872,melon
10872,puff pastry
10872,white sandwich bread
10873,hard-boiled egg
10873,pepper
10873,salt
10873,sandwich
10874,1% low-fat milk
10874,chocolate
10874,chocolate sandwich cookies
10874,crme de menthe
10874,semisweet chocolate
10874,sugar free instant chocol pud mix
10874,whipped topping
10875,black pepper
10875,bread crumbs
10875,chopped fresh chives
10875,cremini mushrooms
10875,ground veal
10875,heavy cream
10875,large eggs
10875,salt
10875,unsalted butter
10875,vegetable oil
10875,white sandwich bread
10876,anchovy paste
10876,capers
10876,chopped fresh mint
10876,dijon mustard
10876,extra-virgin olive oil
10876,flat leaf parsley
10876,fresh tarragon
10876,garlic cloves
10876,red wine vinegar
10876,white sandwich bread
10877,chocolate sandwich cookies
10877,cookies
10877,dark corn syrup
10877,peppermint extract
10877,semisweet chocolate
10877,unsalted butter
10877,whipped cream
10878,chocolate low-fat ice cream
10878,chocolate sandwich cookies
10878,fat free milk
10878,peppermint candi
10878,semisweet chocolate
10879,butter
10879,lemon juice
10879,sandwich
10879,strawberries
10879,sweetened condensed milk
10879,whipped topping
10880,celery
10880,celery seed
10880,dijon mustard
10880,fresh flat leaf parsley
10880,fresh vegetables
10880,fryer chickens
10880,greens
10880,ground black pepper
10880,lemon
10880,mayonnaise
10880,red onion
10880,salt
10880,sandwich buns
10881,chicken breasts
10881,chile paste with garlic
10881,green onions
10881,lettuce leaves
10881,peeled fresh ginger
10881,salt
10881,sandwich rolls
10881,sauce
10881,soy sauce
10882,cornstarch
10882,egg whites
10882,garlic cloves
10882,gingerroot
10882,salt
10882,scallions
10882,sesame oil
10882,sesame seeds
10882,shrimp
10882,soy sauce
10882,vegetable oil
10882,white sandwich bread
10883,apple cider vinegar
10883,bacon
10883,fresh tarragon
10883,ground black pepper
10883,kosher salt
10883,red potato
10883,whole grain mustard
10883,yellow onion
10884,grape jelly
10884,peanut butter
10884,sandwich bread
10885,"cream cheese, softened"
10885,eggs
10885,granulated sugar
10885,ground cinnamon
10885,milk
10885,nutella
10885,strawberries
10885,white sandwich bread
10886,bacon
10886,cream chees spread
10886,eggs
10886,sandwich bread
10886,vegemite
10887,all-purpose flour
10887,black pepper
10887,chopped fresh chives
10887,crabmeat
10887,dijon mustard
10887,egg yolks
10887,fresh basil
10887,fresh lemon juice
10887,fresh parsley
10887,heavy cream
10887,minced garlic
10887,red bell pepper
10887,salt
10887,scallions
10887,sriracha
10887,unsalted butter
10887,whole wheat sandwich bread
10888,celery ribs
10888,chopped fresh chives
10888,eggs
10888,freshly ground pepper
10888,ground red pepper
10888,lemon rind
10888,mayonnaise
10888,sandwich bread
10888,seasoning salt
10888,shrimp
10888,spinach
10888,sweet onion
10889,ground beef
10889,pepperoni
10889,pizza sauce
10889,sandwich buns
10889,shredded mozzarella cheese
10890,brown sugar
10890,cider vinegar
10890,ketchup
10890,onion soup
10890,pork shoulder
10890,sandwich buns
10890,vegetable oil
10891,all-purpose flour
10891,artichokes
10891,black pepper
10891,dijon mustard
10891,dry white wine
10891,fresh lemon juice
10891,fresh parsley
10891,fresh tarragon
10891,green peas
10891,leeks
10891,low-fat sour cream
10891,salt
10891,vegetable broth
10891,vegetable oil
10891,water
10891,white sandwich bread
10893,butter
10893,fresh basil leaves
10893,pineapple
10893,sandwich bread
10893,slices ham
10893,swiss cheese
10894,chocolate sandwich cookies
10894,cream cheese
10894,eggs
10894,melted butter
10894,sugar
10894,toffee pieces
10894,vanilla
10895,chocolate sandwich cookies
10895,confectioners sugar
10895,cream cheese
10895,dessert topping
10895,fat free cream cheese
10895,nonfat milk
10895,vanilla pudding
10896,beef broth
10896,black pepper
10896,cornstarch
10896,dry sherri
10896,egg noodles
10896,eggs
10896,fresh dill
10896,grated nutmeg
10896,ground allspice
10896,ground turkey
10896,lingonberry
10896,non-fat sour cream
10896,onion
10896,salt
10896,vegetable oil
10896,white sandwich bread
10896,worcestershire sauce
10897,escarole
10897,extra-virgin olive oil
10897,ground black pepper
10897,honey
10897,kosher salt
10897,lemon
10897,whole grain mustard
10898,chicken
10898,jack cheese
10898,nonstick cooking spray
10898,pinto beans
10898,rice
10898,salsa
10898,sandwich wraps
10899,eggs
10899,finely chopped onion
10899,garlic cloves
10899,ground walnuts
10899,quick-cooking oats
10899,rub sage
10899,salt
10899,soybean oil
10899,water
10899,wheat sandwich bun
10900,cool whip
10900,sandwich
10900,skor candy bars
10901,cheese
10901,deli roast beef
10901,lettuce
10901,light mayonnaise
10901,sandwich wraps
10901,tomatoes
10902,black olives
10902,cheddar cheese
10902,curry
10902,mayonnaise
10902,onion powder
10902,sandwich bread
10903,cauliflower
10903,crumbles
10903,dry sherri
10903,florets
10903,fresh thyme leaves
10903,gnocchi
10903,heavy cream
10903,unsalted butter
10903,white sandwich bread
10904,baking chocolate
10904,chocolate sandwich cookies
10904,salt
10904,sweetened condensed milk
10905,healthi choic premium low fat vanilla ic cream
10905,hot water
10905,instant coffe
10905,maraschino cherries
10905,sandwich
10905,whipped topping
10906,black pepper
10906,garlic cloves
10906,green bell pepper
10906,ketchup
10906,lean ground beef
10906,lettuce
10906,milk
10906,onion
10906,pickle relish
10906,prepared mustard
10906,sandwich buns
10906,tomatoes
10906,velveeta cheese
10907,black pepper
10907,cherry tomatoes
10907,fresh basil
10907,garlic cloves
10907,garlic powder
10907,olive oil
10907,pine nuts
10907,salt
10907,sandwich bread
10907,spaghetti
10908,candy corn
10908,chocolate candy
10908,chocolate sandwich cookies
10908,craisins
10908,pretzels
10908,sprinkles
10909,cilantro sprigs
10909,cornstarch
10909,garlic
10909,jicama
10909,large egg whites
10909,peanut oil
10909,peeled fresh ginger
10909,rice wine
10909,rock shrimp
10909,sauce
10909,scallions
10909,sesame seeds
10909,soy sauce
10909,sugar
10909,white sandwich bread
10910,all-purpose flour
10910,fresh parsley
10910,grated nutmeg
10910,ground white pepper
10910,large eggs
10910,marjoram
10910,red-skinned potato
10910,salt
10910,white sandwich bread
10910,whole milk
10910,yellow onion
10911,apple cider vinegar
10911,butter
10911,green pepper
10911,ketchup
10911,pork shoulder
10911,sandwich buns
10911,white onion
10912,beaten eggs
10912,black pepper
10912,boneless skinless chicken breasts
10912,bread crumbs
10912,cooking oil
10912,crushed tomatoes
10912,minced garlic
10912,minced onion
10912,olive oil
10912,parmesan
10912,red pepper flakes
10912,salt
10912,sandwich rolls
10913,brown sugar
10913,chicken tenders
10913,green bell pepper
10913,ketchup
10913,liquid smoke
10913,margarine
10913,mustard
10913,onion
10913,sandwich buns
10913,soy sauce
10914,crusty sandwich rolls
10914,deli ham
10914,deli roast beef
10914,deli turkei
10914,mayonnaise
10914,muenster cheese
10914,swiss cheese
10914,tomatoes
10915,black pepper
10915,cayenne
10915,chopped fresh mint
10915,cider vinegar
10915,eggs
10915,feta
10915,garlic cloves
10915,golden delicious apples
10915,golden raisins
10915,ground lamb
10915,mustard seeds
10915,orange
10915,salt
10915,scallions
10915,sugar
10915,water
10915,white sandwich bread
10916,ciabatta
10916,cranberry sauce
10916,dijon mustard
10916,ham
10916,sandwich
10916,swiss cheese
10916,turkey
10917,eggs
10917,feta cheese
10917,freshly grated parmesan
10917,goat cheese
10917,milk
10917,prepared pesto
10917,red
10917,unsalted butter
10917,white sandwich bread
10918,all-purpose flour
10918,black pepper
10918,eggs
10918,finely chopped onion
10918,fresh lemon juice
10918,fresh parsley
10918,gruyere
10918,lemon
10918,milk
10918,mushrooms
10918,onion
10918,salt
10918,sandwich bread
10918,sea scallops
10918,unsalted butter
10918,white pepper
10919,brown sugar
10919,cooking spray
10919,fat free sour cream
10919,finely chopped onion
10919,fresh parsley
10919,ground allspice
10919,ground nutmeg
10919,ground veal
10919,paprika
10919,salt
10919,sandwich rolls
10919,white wine vinegar
10920,barbecue sauce
10920,liquid smoke
10920,onion
10920,pork roast
10920,rub season
10920,sandwich buns
10921,carrots
10921,chopped celery
10921,fuji apples
10921,low-fat mayonnaise
10921,orange rind
10921,red curry paste
10921,red onion
10921,sandwich wraps
10921,tuna
10922,artichoke hearts
10922,babi spinach
10922,coarse salt
10922,pepper
10922,provolone cheese
10922,red bell pepper
10922,sandwich wraps
10923,arugula
10923,fresh rosemary
10923,garlic
10923,ground black pepper
10923,ground chicken
10923,kosher salt
10923,mayonnaise
10923,olive oil
10923,sandwich rolls
10924,coarseley ground black pepper
10924,diced tomatoes
10924,flour for dusting
10924,fresh basil
10924,garlic
10924,grated parmesan cheese
10924,mozzarella
10924,olive oil
10924,onion
10924,pepperoni
10924,pizza doughs
10924,salt
10924,sugar
10924,tomato paste
10925,butter
10925,cream cheese
10925,egg yolks
10925,granulated sugar
10925,ground cinnamon
10925,sandwich bread
10926,black pepper
10926,eggs
10926,fat
10926,flat leaf parsley
10926,fresh basil
10926,garlic cloves
10926,italian eggplant
10926,long grain white rice
10926,milk
10926,olive oil
10926,pecorino romano
10926,salt
10926,sugar
10926,tomato paste
10926,tomatoes
10926,vegetable oil
10926,water
10926,white sandwich bread
10927,arugula
10927,bay leaves
10927,black pepper
10927,breadcrumbs
10927,carrots
10927,chopped fresh thyme
10927,cooking spray
10927,finely chopped onion
10927,garlic powder
10927,ground mustard
10927,ground red pepper
10927,large egg whites
10927,lentils
10927,olive oil
10927,paprika
10927,salt
10927,sandwich buns
10927,slices tomatoes
10927,smoked cheddar cheese
10927,water
10928,all-purpose flour
10928,chopped parsley
10928,eggs
10928,grapeseed oil
10928,grated parmesan cheese
10928,ground beef
10928,ground pepper
10928,ground pork
10928,ground veal
10928,kosher salt
10928,milk
10928,minced garlic
10928,pecorino
10928,white sandwich bread
10929,chicken breasts
10929,cider vinegar
10929,cooking spray
10929,dried thyme
10929,green onions
10929,ground allspice
10929,ground red pepper
10929,plantains
10929,red onion
10929,salt
10929,sandwich buns
10929,tomatoes
10929,worcestershire sauce
10932,beef frank
10932,bread
10932,bread and butter pickles
10932,celery salt
10932,hand
10932,hot dog bun
10932,pepper
10932,relish
10932,russet potatoes
10932,sugar
10932,vegetable oil
10932,white onion
10932,yellow mustard
10933,celery ribs
10933,cooked chicken
10933,cucumber
10933,fresh parsley
10933,freshly ground pepper
10933,garlic salt
10933,green onions
10933,red bell pepper
10933,reduc fat cream chees
10933,reduc fat mayonnais
10933,salt
10933,sandwich bread
10934,black pepper
10934,cheese
10934,french sandwich rolls
10934,garlic cloves
10934,garlic powder
10934,parsley
10934,softened butter
10935,condensed milk
10935,egg yolks
10935,heavy cream
10935,sandwich
10935,vanilla extract
10936,chocolate sandwich cookies
10936,coffee granules
10936,milk
10936,vanilla ice cream
10937,bread crumbs
10937,chili powder
10937,egg whites
10937,hot sauce
10937,mushroom caps
10937,non-fat sour cream
10937,olive oil
10937,pepper
10937,red onion
10937,salt
10937,sandwich buns
10937,spinach leav
10938,cream cheese
10938,horseradish
10938,melted butter
10938,oysters
10938,paprika
10938,parmesan cheese
10938,sandwich bread
10939,butter
10939,chocolate sandwich cookies
10939,corn syrup
10939,cream of tartar
10939,egg whites
10939,meringue powder
10939,shortening
10939,sugar
10939,vanilla bean
10939,vanilla extract
10940,american cheese
10940,butter
10940,ham
10940,pineapple
10940,sandwich bread
10941,black pepper
10941,cooking spray
10941,cucumber
10941,dill
10941,japanese breadcrumbs
10941,leaf lettuce
10941,lemon juice
10941,red onion
10941,salmon fillets
10941,salt
10941,tartar sauce
10941,wheat sandwich bun
10942,cinnamon
10942,cinnamon sugar
10942,low-fat cottage cheese
10942,melted butter
10942,milk
10942,sandwich bread
10942,sugar
10943,dried oregano
10943,extra-virgin olive oil
10943,fresh basil leaves
10943,garlic cloves
10943,grated parmesan cheese
10943,ground beef
10943,sandwich rolls
10943,sugar
10943,tomato paste
10944,crushed red pepper
10944,crushed tomatoes
10944,dried porcini mushrooms
10944,eggs
10944,fresh rosemary
10944,freshly ground pepper
